source,ptcp,time_start,time_end,age,agebin,spkr,vcm,lex,mwu,voc_type,spkr_bi,n_utts_per_file,n_utts_per_min
7713rcd,2215chi,31665.852,31666.099,7,"(6,12]",man,no,no,no,no,ADU,160,3.555555556
7713rcd,2215chi,31666.3,31666.724,7,"(6,12]",woman,no,no,no,no,ADU,160,3.555555556
7713rcd,2215chi,31669.13,31669.864,7,"(6,12]",woman,no,no,no,no,ADU,160,3.555555556
7713rcd,2215chi,31670.3,31670.76,7,"(6,12]",woman,no,no,no,no,ADU,160,3.555555556
7713rcd,2215chi,31701.46,31701.812,7,"(6,12]",woman,no,no,no,no,ADU,160,3.555555556
7713rcd,2215chi,31718.788,31720.268,7,"(6,12]",woman,no,no,no,no,ADU,160,3.555555556
7713rcd,2215chi,31721.091,31721.404,7,"(6,12]",woman,no,no,no,no,ADU,160,3.555555556
7713rcd,2215chi,31725.816,31728.88,7,"(6,12]",woman,no,no,no,no,ADU,160,3.555555556
7713rcd,2215chi,31726.256,31726.676,7,"(6,12]",man,no,no,no,no,ADU,160,3.555555556
7713rcd,2215chi,31730.346,31730.632,7,"(6,12]",woman,no,no,no,no,ADU,160,3.555555556
7713rcd,2215chi,31730.99,31732.146,7,"(6,12]",woman,no,no,no,no,ADU,160,3.555555556
7713rcd,2215chi,31733.236,31733.432,7,"(6,12]",man,no,no,no,no,ADU,160,3.555555556
7713rcd,2215chi,31734.816,31737.104,7,"(6,12]",woman,no,no,no,no,ADU,160,3.555555556
7713rcd,2215chi,31739.268,31741.304,7,"(6,12]",woman,no,no,no,no,ADU,160,3.555555556
7713rcd,2215chi,31745.27,31747.341,7,"(6,12]",woman,no,no,no,no,ADU,160,3.555555556
7713rcd,2215chi,31747.75,31747.936,7,"(6,12]",woman,no,no,no,no,ADU,160,3.555555556
7713rcd,2215chi,31749.32,31749.773,7,"(6,12]",woman,no,no,no,no,ADU,160,3.555555556
7713rcd,2215chi,31800.2,31801.352,7,"(6,12]",man,no,no,no,no,ADU,160,3.555555556
7713rcd,2215chi,31816.292,31819.481,7,"(6,12]",man,no,no,no,no,ADU,160,3.555555556
7713rcd,2215chi,31823.976,31824.776,7,"(6,12]",man,no,no,no,no,ADU,160,3.555555556
7713rcd,2215chi,31852.872,31853.232,7,"(6,12]",man,no,no,no,no,ADU,160,3.555555556
2991rcd,4578chi,1743.825,1744.408,4,"(0,6]",woman,no,no,no,no,ADU,24,0.533333333
2991rcd,4578chi,1754.754,1755.209,4,"(0,6]",woman,no,no,no,no,ADU,24,0.533333333
2991rcd,4578chi,1757.442,1758.311,4,"(0,6]",woman,no,no,no,no,ADU,24,0.533333333
2991rcd,4578chi,1759.611,1761.431,4,"(0,6]",woman,no,no,no,no,ADU,24,0.533333333
2991rcd,4578chi,1764.326,1766.838,4,"(0,6]",girl,no,no,no,no,OTRCHI,2,0.044444444
2991rcd,4578chi,1816.011,1816.866,4,"(0,6]",woman,no,no,no,no,ADU,24,0.533333333
2991rcd,4578chi,1822.677,1824.073,4,"(0,6]",woman,no,no,no,no,ADU,24,0.533333333
2991rcd,4578chi,1843.525,1844.239,4,"(0,6]",woman,no,no,no,no,ADU,24,0.533333333
2991rcd,4578chi,1845.027,1845.75,4,"(0,6]",woman,no,no,no,no,ADU,24,0.533333333
2991rcd,4578chi,1847.035,1847.914,4,"(0,6]",woman,no,no,no,no,ADU,24,0.533333333
2991rcd,4578chi,1934.851,1937.111,4,"(0,6]",woman,no,no,no,no,ADU,24,0.533333333
2991rcd,4578chi,1950.757,1952.174,4,"(0,6]",girl,no,no,no,no,OTRCHI,2,0.044444444
2991rcd,4578chi,30372.733,30374.05,4,"(0,6]",woman,no,no,no,no,ADU,24,0.533333333
2991rcd,4578chi,30374.466,30377.488,4,"(0,6]",woman,no,no,no,no,ADU,24,0.533333333
2991rcd,4578chi,30378.987,30380.02,4,"(0,6]",woman,no,no,no,no,ADU,24,0.533333333
2991rcd,4578chi,30397.227,30398.408,4,"(0,6]",woman,no,no,no,no,ADU,24,0.533333333
2991rcd,4578chi,30410.107,30413.206,4,"(0,6]",woman,no,no,no,no,ADU,24,0.533333333
2991rcd,4578chi,30413.583,30416.797,4,"(0,6]",woman,no,no,no,no,ADU,24,0.533333333
2991rcd,4578chi,30416.496,30418.196,4,"(0,6]",woman,no,no,no,no,ADU,24,0.533333333
2991rcd,4578chi,30417.926,30418.955,4,"(0,6]",woman,no,no,no,no,ADU,24,0.533333333
2991rcd,4578chi,30420.063,30422.115,4,"(0,6]",woman,no,no,no,no,ADU,24,0.533333333
2991rcd,4578chi,30424.865,30427.69,4,"(0,6]",woman,no,no,no,no,ADU,24,0.533333333
2991rcd,4578chi,30430.323,30434.123,4,"(0,6]",woman,no,no,no,no,ADU,24,0.533333333
2991rcd,4578chi,30432.891,30439.293,4,"(0,6]",woman,no,no,no,no,ADU,24,0.533333333
2991rcd,4578chi,30434.369,30435.641,4,"(0,6]",woman,no,no,no,no,ADU,24,0.533333333
2991rcd,4578chi,30435.97,30438.492,4,"(0,6]",woman,no,no,no,no,ADU,24,0.533333333
393rcd,21chi,2018.242,2019.948,22,"(18,24]",girl,no,no,no,no,OTRCHI,113,2.511111111
393rcd,21chi,2020.257,2022.397,22,"(18,24]",girl,no,no,no,no,OTRCHI,113,2.511111111
393rcd,21chi,2024.935,2026.642,22,"(18,24]",girl,no,no,no,no,OTRCHI,113,2.511111111
393rcd,21chi,2027.722,2029.014,22,"(18,24]",girl,no,no,no,no,OTRCHI,113,2.511111111
393rcd,21chi,2030.264,2031.581,22,"(18,24]",girl,no,no,no,no,OTRCHI,113,2.511111111
393rcd,21chi,2032.029,2032.61,22,"(18,24]",girl,no,no,no,no,OTRCHI,113,2.511111111
393rcd,21chi,2033.065,2034.665,22,"(18,24]",girl,no,no,no,no,OTRCHI,113,2.511111111
393rcd,21chi,2035.859,2037.276,22,"(18,24]",girl,no,no,no,no,OTRCHI,113,2.511111111
393rcd,21chi,2044.271,2047.52,22,"(18,24]",girl,no,no,no,no,OTRCHI,113,2.511111111
393rcd,21chi,2048.517,2049.634,22,"(18,24]",girl,no,no,no,no,OTRCHI,113,2.511111111
393rcd,21chi,2050.838,2051.889,22,"(18,24]",girl,no,no,no,no,OTRCHI,113,2.511111111
393rcd,21chi,2053.685,2054.404,22,"(18,24]",girl,no,no,no,no,OTRCHI,113,2.511111111
393rcd,21chi,2059.665,2060.61,22,"(18,24]",girl,no,no,no,no,OTRCHI,113,2.511111111
393rcd,21chi,2061.16,2063.542,22,"(18,24]",girl,no,no,no,no,OTRCHI,113,2.511111111
393rcd,21chi,2063.897,2066.449,22,"(18,24]",girl,no,no,no,no,OTRCHI,113,2.511111111
393rcd,21chi,2068.617,2069.764,22,"(18,24]",girl,no,no,no,no,OTRCHI,113,2.511111111
393rcd,21chi,2070.431,2071.374,22,"(18,24]",girl,no,no,no,no,OTRCHI,113,2.511111111
393rcd,21chi,2075.248,2076.445,22,"(18,24]",girl,no,no,no,no,OTRCHI,113,2.511111111
393rcd,21chi,2077.354,2078.325,22,"(18,24]",girl,no,no,no,no,OTRCHI,113,2.511111111
393rcd,21chi,2079.485,2080.073,22,"(18,24]",girl,no,no,no,no,OTRCHI,113,2.511111111
393rcd,21chi,2080.204,2082.985,22,"(18,24]",girl,no,no,no,no,OTRCHI,113,2.511111111
393rcd,21chi,2085.75,2091.904,22,"(18,24]",girl,no,no,no,no,OTRCHI,113,2.511111111
393rcd,21chi,2092.76,2095.07,22,"(18,24]",girl,no,no,no,no,OTRCHI,113,2.511111111
393rcd,21chi,2097.397,2099.694,22,"(18,24]",girl,no,no,no,no,OTRCHI,113,2.511111111
393rcd,21chi,2106.808,2108.247,22,"(18,24]",girl,no,no,no,no,OTRCHI,113,2.511111111
393rcd,21chi,2109.029,2109.53,22,"(18,24]",girl,no,no,no,no,OTRCHI,113,2.511111111
393rcd,21chi,2109.858,2110.726,22,"(18,24]",girl,no,no,no,no,OTRCHI,113,2.511111111
393rcd,21chi,2112.229,2113.37,22,"(18,24]",girl,no,no,no,no,OTRCHI,113,2.511111111
393rcd,21chi,2133.901,2139.979,22,"(18,24]",girl,no,no,no,no,OTRCHI,113,2.511111111
393rcd,21chi,2141.229,2154.796,22,"(18,24]",girl,no,no,no,no,OTRCHI,113,2.511111111
393rcd,21chi,2164.944,2167.61,22,"(18,24]",girl,no,no,no,no,OTRCHI,113,2.511111111
393rcd,21chi,2168.528,2170.404,22,"(18,24]",girl,no,no,no,no,OTRCHI,113,2.511111111
393rcd,21chi,2179.63,2180.456,22,"(18,24]",girl,no,no,no,no,OTRCHI,113,2.511111111
393rcd,21chi,2181,2181.847,22,"(18,24]",girl,no,no,no,no,OTRCHI,113,2.511111111
393rcd,21chi,2182.456,2183.304,22,"(18,24]",girl,no,no,no,no,OTRCHI,113,2.511111111
393rcd,21chi,2183.369,2183.956,22,"(18,24]",girl,no,no,no,no,OTRCHI,113,2.511111111
393rcd,21chi,2202.694,2203.804,22,"(18,24]",girl,no,no,no,no,OTRCHI,113,2.511111111
393rcd,21chi,2205.394,2210.752,22,"(18,24]",girl,no,no,no,no,OTRCHI,113,2.511111111
393rcd,21chi,2211.058,2211.86,22,"(18,24]",girl,no,no,no,no,OTRCHI,113,2.511111111
393rcd,21chi,2212.204,2213.429,22,"(18,24]",girl,no,no,no,no,OTRCHI,113,2.511111111
393rcd,21chi,2218.538,2219.438,22,"(18,24]",girl,no,no,no,no,OTRCHI,113,2.511111111
393rcd,21chi,2220.432,2221.192,22,"(18,24]",girl,no,no,no,no,OTRCHI,113,2.511111111
393rcd,21chi,2222.789,2224.187,22,"(18,24]",girl,no,no,no,no,OTRCHI,113,2.511111111
393rcd,21chi,2225.108,2226.565,22,"(18,24]",girl,no,no,no,no,OTRCHI,113,2.511111111
393rcd,21chi,2230.842,2232.5,22,"(18,24]",girl,no,no,no,no,OTRCHI,113,2.511111111
393rcd,21chi,2233.043,2233.456,22,"(18,24]",girl,no,no,no,no,OTRCHI,113,2.511111111
393rcd,21chi,2233.872,2234.771,22,"(18,24]",girl,no,no,no,no,OTRCHI,113,2.511111111
393rcd,21chi,2259.413,2261.32,22,"(18,24]",woman,no,no,no,no,ADU,43,0.955555556
393rcd,21chi,2262.043,2264.683,22,"(18,24]",woman,no,no,no,no,ADU,43,0.955555556
393rcd,21chi,2265.122,2266.864,22,"(18,24]",woman,no,no,no,no,ADU,43,0.955555556
393rcd,21chi,2266.797,2268.184,22,"(18,24]",woman,no,no,no,no,ADU,43,0.955555556
393rcd,21chi,2268.275,2269.755,22,"(18,24]",woman,no,no,no,no,ADU,43,0.955555556
393rcd,21chi,2269.346,2272.964,22,"(18,24]",woman,no,no,no,no,ADU,43,0.955555556
393rcd,21chi,2270.54,2273.04,22,"(18,24]",woman,no,no,no,no,ADU,43,0.955555556
393rcd,21chi,2273.433,2275.064,22,"(18,24]",woman,no,no,no,no,ADU,43,0.955555556
393rcd,21chi,2275.714,2276.275,22,"(18,24]",woman,no,no,no,no,ADU,43,0.955555556
393rcd,21chi,2282.807,2284.806,22,"(18,24]",woman,no,no,no,no,ADU,43,0.955555556
393rcd,21chi,2286.083,2287.971,22,"(18,24]",woman,no,no,no,no,ADU,43,0.955555556
393rcd,21chi,2287.306,2288.668,22,"(18,24]",girl,no,no,no,no,OTRCHI,113,2.511111111
393rcd,21chi,2289.376,2290.825,22,"(18,24]",woman,no,no,no,no,ADU,43,0.955555556
393rcd,21chi,2290.741,2291.091,22,"(18,24]",woman,no,no,no,no,ADU,43,0.955555556
393rcd,21chi,2291.344,2292.288,22,"(18,24]",woman,no,no,no,no,ADU,43,0.955555556
393rcd,21chi,2293.486,2294.521,22,"(18,24]",woman,no,no,no,no,ADU,43,0.955555556
393rcd,21chi,2295.2,2296.652,22,"(18,24]",woman,no,no,no,no,ADU,43,0.955555556
393rcd,21chi,2299.867,2300.642,22,"(18,24]",girl,no,no,no,no,OTRCHI,113,2.511111111
393rcd,21chi,2302.306,2302.693,22,"(18,24]",girl,no,no,no,no,OTRCHI,113,2.511111111
393rcd,21chi,2303.184,2304.398,22,"(18,24]",girl,no,no,no,no,OTRCHI,113,2.511111111
393rcd,21chi,2406.191,2407.055,22,"(18,24]",girl,no,no,no,no,OTRCHI,113,2.511111111
393rcd,21chi,2437.135,2437.99,22,"(18,24]",girl,no,no,no,no,OTRCHI,113,2.511111111
393rcd,21chi,2443.307,2446.56,22,"(18,24]",girl,no,no,no,no,OTRCHI,113,2.511111111
393rcd,21chi,2454.554,2459.332,22,"(18,24]",girl,no,no,no,no,OTRCHI,113,2.511111111
393rcd,21chi,2460.099,2461.253,22,"(18,24]",girl,no,no,no,no,OTRCHI,113,2.511111111
393rcd,21chi,2462.358,2465.709,22,"(18,24]",girl,no,no,no,no,OTRCHI,113,2.511111111
393rcd,21chi,2473.224,2473.819,22,"(18,24]",woman,no,no,no,no,ADU,43,0.955555556
393rcd,21chi,2474.353,2478.326,22,"(18,24]",girl,no,no,no,no,OTRCHI,113,2.511111111
393rcd,21chi,2481.898,2483.368,22,"(18,24]",girl,no,no,no,no,OTRCHI,113,2.511111111
393rcd,21chi,2484.113,2488.461,22,"(18,24]",girl,no,no,no,no,OTRCHI,113,2.511111111
393rcd,21chi,2489.215,2491.738,22,"(18,24]",girl,no,no,no,no,OTRCHI,113,2.511111111
393rcd,21chi,2493.666,2496.833,22,"(18,24]",girl,no,no,no,no,OTRCHI,113,2.511111111
393rcd,21chi,2496.958,2497.292,22,"(18,24]",girl,no,no,no,no,OTRCHI,113,2.511111111
393rcd,21chi,2497.75,2499.333,22,"(18,24]",girl,no,no,no,no,OTRCHI,113,2.511111111
393rcd,21chi,2499.573,2503.258,22,"(18,24]",girl,no,no,no,no,OTRCHI,113,2.511111111
393rcd,21chi,2504.019,2504.306,22,"(18,24]",girl,no,no,no,no,OTRCHI,113,2.511111111
393rcd,21chi,2505.483,2507.416,22,"(18,24]",girl,no,no,no,no,OTRCHI,113,2.511111111
393rcd,21chi,2508.456,2510.666,22,"(18,24]",girl,no,no,no,no,OTRCHI,113,2.511111111
393rcd,21chi,2510.753,2511.103,22,"(18,24]",girl,no,no,no,no,OTRCHI,113,2.511111111
393rcd,21chi,2511.57,2511.994,22,"(18,24]",girl,no,no,no,no,OTRCHI,113,2.511111111
393rcd,21chi,2512.16,2514.716,22,"(18,24]",girl,no,no,no,no,OTRCHI,113,2.511111111
393rcd,21chi,2514.896,2515.08,22,"(18,24]",girl,no,no,no,no,OTRCHI,113,2.511111111
393rcd,21chi,2516.126,2518.149,22,"(18,24]",girl,no,no,no,no,OTRCHI,113,2.511111111
393rcd,21chi,2518.284,2518.567,22,"(18,24]",girl,no,no,no,no,OTRCHI,113,2.511111111
393rcd,21chi,2522.76,2523.425,22,"(18,24]",girl,no,no,no,no,OTRCHI,113,2.511111111
393rcd,21chi,2525.583,2527.835,22,"(18,24]",girl,no,no,no,no,OTRCHI,113,2.511111111
393rcd,21chi,2528.506,2529.969,22,"(18,24]",girl,no,no,no,no,OTRCHI,113,2.511111111
393rcd,21chi,2530.283,2531.325,22,"(18,24]",girl,no,no,no,no,OTRCHI,113,2.511111111
393rcd,21chi,2539.892,2543.463,22,"(18,24]",woman,no,no,no,no,ADU,43,0.955555556
393rcd,21chi,2548.485,2549.685,22,"(18,24]",woman,no,no,no,no,ADU,43,0.955555556
393rcd,21chi,2550.581,2551.72,22,"(18,24]",woman,no,no,no,no,ADU,43,0.955555556
393rcd,21chi,2551.117,2551.446,22,"(18,24]",woman,no,no,no,no,ADU,43,0.955555556
393rcd,21chi,2557.266,2558.492,22,"(18,24]",woman,no,no,no,no,ADU,43,0.955555556
393rcd,21chi,2565.038,2565.423,22,"(18,24]",girl,no,no,no,no,OTRCHI,113,2.511111111
393rcd,21chi,2573.859,2574.751,22,"(18,24]",girl,no,no,no,no,OTRCHI,113,2.511111111
393rcd,21chi,2576.275,2577.575,22,"(18,24]",girl,no,no,no,no,OTRCHI,113,2.511111111
393rcd,21chi,2579.199,2582.678,22,"(18,24]",girl,no,no,no,no,OTRCHI,113,2.511111111
393rcd,21chi,2583.689,2585.303,22,"(18,24]",girl,no,no,no,no,OTRCHI,113,2.511111111
393rcd,21chi,2586.607,2587.698,22,"(18,24]",girl,no,no,no,no,OTRCHI,113,2.511111111
393rcd,21chi,2589.778,2590.813,22,"(18,24]",girl,no,no,no,no,OTRCHI,113,2.511111111
393rcd,21chi,2592.582,2593.055,22,"(18,24]",girl,no,no,no,no,OTRCHI,113,2.511111111
393rcd,21chi,2596.465,2596.88,22,"(18,24]",girl,no,no,no,no,OTRCHI,113,2.511111111
393rcd,21chi,2597.538,2599.381,22,"(18,24]",girl,no,no,no,no,OTRCHI,113,2.511111111
393rcd,21chi,2605.657,2607.139,22,"(18,24]",girl,no,no,no,no,OTRCHI,113,2.511111111
393rcd,21chi,2608.945,2610.346,22,"(18,24]",girl,no,no,no,no,OTRCHI,113,2.511111111
393rcd,21chi,2619.119,2622.626,22,"(18,24]",girl,no,no,no,no,OTRCHI,113,2.511111111
393rcd,21chi,2623.189,2624.252,22,"(18,24]",girl,no,no,no,no,OTRCHI,113,2.511111111
393rcd,21chi,2625.56,2626.372,22,"(18,24]",girl,no,no,no,no,OTRCHI,113,2.511111111
393rcd,21chi,2629.12,2630.953,22,"(18,24]",girl,no,no,no,no,OTRCHI,113,2.511111111
393rcd,21chi,2631.147,2632.938,22,"(18,24]",girl,no,no,no,no,OTRCHI,113,2.511111111
393rcd,21chi,2633.449,2634.193,22,"(18,24]",girl,no,no,no,no,OTRCHI,113,2.511111111
393rcd,21chi,2635.794,2639.286,22,"(18,24]",girl,no,no,no,no,OTRCHI,113,2.511111111
393rcd,21chi,2639.469,2640.169,22,"(18,24]",girl,no,no,no,no,OTRCHI,113,2.511111111
393rcd,21chi,2644.494,2645.288,22,"(18,24]",girl,no,no,no,no,OTRCHI,113,2.511111111
393rcd,21chi,2649.645,2651.35,22,"(18,24]",girl,no,no,no,no,OTRCHI,113,2.511111111
393rcd,21chi,2652.658,2655.852,22,"(18,24]",girl,no,no,no,no,OTRCHI,113,2.511111111
393rcd,21chi,2661.998,2662.461,22,"(18,24]",girl,no,no,no,no,OTRCHI,113,2.511111111
393rcd,21chi,2676.256,2676.761,22,"(18,24]",girl,no,no,no,no,OTRCHI,113,2.511111111
393rcd,21chi,2679.068,2679.912,22,"(18,24]",girl,no,no,no,no,OTRCHI,113,2.511111111
393rcd,21chi,2683.303,2683.519,22,"(18,24]",girl,no,no,no,no,OTRCHI,113,2.511111111
393rcd,21chi,2684.519,2685.535,22,"(18,24]",girl,no,no,no,no,OTRCHI,113,2.511111111
393rcd,21chi,2692.285,2697.479,22,"(18,24]",girl,no,no,no,no,OTRCHI,113,2.511111111
393rcd,21chi,2697.783,2700.131,22,"(18,24]",girl,no,no,no,no,OTRCHI,113,2.511111111
393rcd,21chi,2700.376,2705.527,22,"(18,24]",girl,no,no,no,no,OTRCHI,113,2.511111111
393rcd,21chi,6237.283,6238.23,22,"(18,24]",woman,no,no,no,no,ADU,43,0.955555556
393rcd,21chi,6241.949,6244.966,22,"(18,24]",woman,no,no,no,no,ADU,43,0.955555556
393rcd,21chi,6246.09,6247.194,22,"(18,24]",woman,no,no,no,no,ADU,43,0.955555556
393rcd,21chi,6258.337,6259.284,22,"(18,24]",woman,no,no,no,no,ADU,43,0.955555556
393rcd,21chi,6263.95,6265.799,22,"(18,24]",woman,no,no,no,no,ADU,43,0.955555556
393rcd,21chi,15441.174,15443.629,22,"(18,24]",woman,no,no,no,no,ADU,43,0.955555556
393rcd,21chi,15444.428,15445.318,22,"(18,24]",woman,no,no,no,no,ADU,43,0.955555556
393rcd,21chi,15448.294,15448.742,22,"(18,24]",woman,no,no,no,no,ADU,43,0.955555556
393rcd,21chi,15465.422,15465.954,22,"(18,24]",woman,no,no,no,no,ADU,43,0.955555556
393rcd,21chi,15467.165,15468.037,22,"(18,24]",woman,no,no,no,no,ADU,43,0.955555556
393rcd,21chi,15469.501,15470.409,22,"(18,24]",woman,no,no,no,no,ADU,43,0.955555556
393rcd,21chi,15485.504,15486.175,22,"(18,24]",woman,no,no,no,no,ADU,43,0.955555556
393rcd,21chi,15525.431,15527.762,22,"(18,24]",woman,no,no,no,no,ADU,43,0.955555556
393rcd,21chi,15535.027,15536.092,22,"(18,24]",woman,no,no,no,no,ADU,43,0.955555556
393rcd,21chi,15542.296,15543.254,22,"(18,24]",woman,no,no,no,no,ADU,43,0.955555556
