"","time_start","time_end","source","ptcp","age","agebin","spkr","vcm","lex","mwu","voc.type","spkr_bi"
"1155",31670.3,31670.76,"2109.eaf","M-F17-C01",7,"(6,12]","woman","no","no","no","no","ADU"
"1156",31701.46,31701.812,"2109.eaf","M-F17-C01",7,"(6,12]","woman","no","no","no","no","ADU"
"1157",31718.788,31720.268,"2109.eaf","M-F17-C01",7,"(6,12]","woman","no","no","no","no","ADU"
"1158",31721.091,31721.404,"2109.eaf","M-F17-C01",7,"(6,12]","woman","no","no","no","no","ADU"
"1159",31725.816,31728.88,"2109.eaf","M-F17-C01",7,"(6,12]","woman","no","no","no","no","ADU"
"1160",31726.256,31726.676,"2109.eaf","M-F17-C01",7,"(6,12]","man","no","no","no","no","ADU"
"1161",31730.346,31730.632,"2109.eaf","M-F17-C01",7,"(6,12]","woman","no","no","no","no","ADU"
"1162",31730.99,31732.146,"2109.eaf","M-F17-C01",7,"(6,12]","woman","no","no","no","no","ADU"
"1163",31733.236,31733.432,"2109.eaf","M-F17-C01",7,"(6,12]","man","no","no","no","no","ADU"
"1164",31734.816,31737.104,"2109.eaf","M-F17-C01",7,"(6,12]","woman","no","no","no","no","ADU"
"1165",31739.268,31741.304,"2109.eaf","M-F17-C01",7,"(6,12]","woman","no","no","no","no","ADU"
"1166",31745.27,31747.341,"2109.eaf","M-F17-C01",7,"(6,12]","woman","no","no","no","no","ADU"
"1167",31747.75,31747.936,"2109.eaf","M-F17-C01",7,"(6,12]","woman","no","no","no","no","ADU"
"1168",31749.32,31749.773,"2109.eaf","M-F17-C01",7,"(6,12]","woman","no","no","no","no","ADU"
"1169",31800.2,31801.352,"2109.eaf","M-F17-C01",7,"(6,12]","man","no","no","no","no","ADU"
"1170",31816.292,31819.481,"2109.eaf","M-F17-C01",7,"(6,12]","man","no","no","no","no","ADU"
"1171",31823.976,31824.776,"2109.eaf","M-F17-C01",7,"(6,12]","man","no","no","no","no","ADU"
"1172",31852.872,31853.232,"2109.eaf","M-F17-C01",7,"(6,12]","man","no","no","no","no","ADU"
"1173",1743.825,1744.408,"7176.eaf","M-F05-C01",4,"(0,6]","woman","no","no","no","no","ADU"
"1174",1754.754,1755.209,"7176.eaf","M-F05-C01",4,"(0,6]","woman","no","no","no","no","ADU"
"1175",1757.442,1758.311,"7176.eaf","M-F05-C01",4,"(0,6]","woman","no","no","no","no","ADU"
"1176",1759.611,1761.431,"7176.eaf","M-F05-C01",4,"(0,6]","woman","no","no","no","no","ADU"
"1177",1764.326,1766.838,"7176.eaf","M-F05-C01",4,"(0,6]","girl","no","no","no","no","OTRCHI"
"1178",1816.011,1816.866,"7176.eaf","M-F05-C01",4,"(0,6]","woman","no","no","no","no","ADU"
"1179",1822.677,1824.073,"7176.eaf","M-F05-C01",4,"(0,6]","woman","no","no","no","no","ADU"
"1180",1843.525,1844.239,"7176.eaf","M-F05-C01",4,"(0,6]","woman","no","no","no","no","ADU"
"1181",1845.027,1845.75,"7176.eaf","M-F05-C01",4,"(0,6]","woman","no","no","no","no","ADU"
"1182",1847.035,1847.914,"7176.eaf","M-F05-C01",4,"(0,6]","woman","no","no","no","no","ADU"
"1183",1934.851,1937.111,"7176.eaf","M-F05-C01",4,"(0,6]","woman","no","no","no","no","ADU"
"1184",1950.757,1952.174,"7176.eaf","M-F05-C01",4,"(0,6]","girl","no","no","no","no","OTRCHI"
"1185",30372.733,30374.05,"7176.eaf","M-F05-C01",4,"(0,6]","woman","no","no","no","no","ADU"
"1186",30374.466,30377.488,"7176.eaf","M-F05-C01",4,"(0,6]","woman","no","no","no","no","ADU"
"1187",30378.987,30380.02,"7176.eaf","M-F05-C01",4,"(0,6]","woman","no","no","no","no","ADU"
"1188",30397.227,30398.408,"7176.eaf","M-F05-C01",4,"(0,6]","woman","no","no","no","no","ADU"
"1189",30410.107,30413.206,"7176.eaf","M-F05-C01",4,"(0,6]","woman","no","no","no","no","ADU"
"1190",30413.583,30416.797,"7176.eaf","M-F05-C01",4,"(0,6]","woman","no","no","no","no","ADU"
"1191",30416.496,30418.196,"7176.eaf","M-F05-C01",4,"(0,6]","woman","no","no","no","no","ADU"
"1192",30417.926,30418.955,"7176.eaf","M-F05-C01",4,"(0,6]","woman","no","no","no","no","ADU"
"1193",30420.063,30422.115,"7176.eaf","M-F05-C01",4,"(0,6]","woman","no","no","no","no","ADU"
"1194",30424.865,30427.69,"7176.eaf","M-F05-C01",4,"(0,6]","woman","no","no","no","no","ADU"
"1195",30430.323,30434.123,"7176.eaf","M-F05-C01",4,"(0,6]","woman","no","no","no","no","ADU"
"1196",30432.891,30439.293,"7176.eaf","M-F05-C01",4,"(0,6]","woman","no","no","no","no","ADU"
"1197",30434.369,30435.641,"7176.eaf","M-F05-C01",4,"(0,6]","woman","no","no","no","no","ADU"
"1198",30435.97,30438.492,"7176.eaf","M-F05-C01",4,"(0,6]","woman","no","no","no","no","ADU"
"1199",2018.242,2019.948,"7220.eaf","M-F13-C01",22,"(18,24]","girl","no","no","no","no","OTRCHI"
"1200",2020.257,2022.397,"7220.eaf","M-F13-C01",22,"(18,24]","girl","no","no","no","no","OTRCHI"
"1201",2024.935,2026.642,"7220.eaf","M-F13-C01",22,"(18,24]","girl","no","no","no","no","OTRCHI"
"1202",2027.722,2029.014,"7220.eaf","M-F13-C01",22,"(18,24]","girl","no","no","no","no","OTRCHI"
"1203",2030.264,2031.581,"7220.eaf","M-F13-C01",22,"(18,24]","girl","no","no","no","no","OTRCHI"
"1204",2032.029,2032.61,"7220.eaf","M-F13-C01",22,"(18,24]","girl","no","no","no","no","OTRCHI"
"1205",2033.065,2034.665,"7220.eaf","M-F13-C01",22,"(18,24]","girl","no","no","no","no","OTRCHI"
"1206",2035.859,2037.276,"7220.eaf","M-F13-C01",22,"(18,24]","girl","no","no","no","no","OTRCHI"
"1207",2044.271,2047.52,"7220.eaf","M-F13-C01",22,"(18,24]","girl","no","no","no","no","OTRCHI"
"1208",2048.517,2049.634,"7220.eaf","M-F13-C01",22,"(18,24]","girl","no","no","no","no","OTRCHI"
"1209",2050.838,2051.889,"7220.eaf","M-F13-C01",22,"(18,24]","girl","no","no","no","no","OTRCHI"
"1210",2053.685,2054.404,"7220.eaf","M-F13-C01",22,"(18,24]","girl","no","no","no","no","OTRCHI"
"1211",2059.665,2060.61,"7220.eaf","M-F13-C01",22,"(18,24]","girl","no","no","no","no","OTRCHI"
"1212",2061.16,2063.542,"7220.eaf","M-F13-C01",22,"(18,24]","girl","no","no","no","no","OTRCHI"
"1213",2063.897,2066.449,"7220.eaf","M-F13-C01",22,"(18,24]","girl","no","no","no","no","OTRCHI"
"1214",2068.617,2069.764,"7220.eaf","M-F13-C01",22,"(18,24]","girl","no","no","no","no","OTRCHI"
"1215",2070.431,2071.374,"7220.eaf","M-F13-C01",22,"(18,24]","girl","no","no","no","no","OTRCHI"
"1216",2075.248,2076.445,"7220.eaf","M-F13-C01",22,"(18,24]","girl","no","no","no","no","OTRCHI"
"1217",2077.354,2078.325,"7220.eaf","M-F13-C01",22,"(18,24]","girl","no","no","no","no","OTRCHI"
"1218",2079.485,2080.073,"7220.eaf","M-F13-C01",22,"(18,24]","girl","no","no","no","no","OTRCHI"
"1219",2080.204,2082.985,"7220.eaf","M-F13-C01",22,"(18,24]","girl","no","no","no","no","OTRCHI"
"1220",2085.75,2091.904,"7220.eaf","M-F13-C01",22,"(18,24]","girl","no","no","no","no","OTRCHI"
"1221",2092.76,2095.07,"7220.eaf","M-F13-C01",22,"(18,24]","girl","no","no","no","no","OTRCHI"
"1222",2097.397,2099.694,"7220.eaf","M-F13-C01",22,"(18,24]","girl","no","no","no","no","OTRCHI"
"1223",2106.808,2108.247,"7220.eaf","M-F13-C01",22,"(18,24]","girl","no","no","no","no","OTRCHI"
"1224",2109.029,2109.53,"7220.eaf","M-F13-C01",22,"(18,24]","girl","no","no","no","no","OTRCHI"
"1225",2109.858,2110.726,"7220.eaf","M-F13-C01",22,"(18,24]","girl","no","no","no","no","OTRCHI"
"1226",2112.229,2113.37,"7220.eaf","M-F13-C01",22,"(18,24]","girl","no","no","no","no","OTRCHI"
"1227",2133.901,2139.979,"7220.eaf","M-F13-C01",22,"(18,24]","girl","no","no","no","no","OTRCHI"
"1228",2141.229,2154.796,"7220.eaf","M-F13-C01",22,"(18,24]","girl","no","no","no","no","OTRCHI"
"1229",2164.944,2167.61,"7220.eaf","M-F13-C01",22,"(18,24]","girl","no","no","no","no","OTRCHI"
"1230",2168.528,2170.404,"7220.eaf","M-F13-C01",22,"(18,24]","girl","no","no","no","no","OTRCHI"
"1231",2179.63,2180.456,"7220.eaf","M-F13-C01",22,"(18,24]","girl","no","no","no","no","OTRCHI"
"1232",2181,2181.847,"7220.eaf","M-F13-C01",22,"(18,24]","girl","no","no","no","no","OTRCHI"
"1233",2182.456,2183.304,"7220.eaf","M-F13-C01",22,"(18,24]","girl","no","no","no","no","OTRCHI"
"1234",2183.369,2183.956,"7220.eaf","M-F13-C01",22,"(18,24]","girl","no","no","no","no","OTRCHI"
"1235",2202.694,2203.804,"7220.eaf","M-F13-C01",22,"(18,24]","girl","no","no","no","no","OTRCHI"
"1236",2205.394,2210.752,"7220.eaf","M-F13-C01",22,"(18,24]","girl","no","no","no","no","OTRCHI"
"1237",2211.058,2211.86,"7220.eaf","M-F13-C01",22,"(18,24]","girl","no","no","no","no","OTRCHI"
"1238",2212.204,2213.429,"7220.eaf","M-F13-C01",22,"(18,24]","girl","no","no","no","no","OTRCHI"
"1239",2218.538,2219.438,"7220.eaf","M-F13-C01",22,"(18,24]","girl","no","no","no","no","OTRCHI"
"1240",2220.432,2221.192,"7220.eaf","M-F13-C01",22,"(18,24]","girl","no","no","no","no","OTRCHI"
"1241",2222.789,2224.187,"7220.eaf","M-F13-C01",22,"(18,24]","girl","no","no","no","no","OTRCHI"
"1242",2225.108,2226.565,"7220.eaf","M-F13-C01",22,"(18,24]","girl","no","no","no","no","OTRCHI"
"1243",2230.842,2232.5,"7220.eaf","M-F13-C01",22,"(18,24]","girl","no","no","no","no","OTRCHI"
"1244",2233.043,2233.456,"7220.eaf","M-F13-C01",22,"(18,24]","girl","no","no","no","no","OTRCHI"
"1245",2233.872,2234.771,"7220.eaf","M-F13-C01",22,"(18,24]","girl","no","no","no","no","OTRCHI"
"1246",2259.413,2261.32,"7220.eaf","M-F13-C01",22,"(18,24]","woman","no","no","no","no","ADU"
"1247",2262.043,2264.683,"7220.eaf","M-F13-C01",22,"(18,24]","woman","no","no","no","no","ADU"
"1248",2265.122,2266.864,"7220.eaf","M-F13-C01",22,"(18,24]","woman","no","no","no","no","ADU"
"1249",2266.797,2268.184,"7220.eaf","M-F13-C01",22,"(18,24]","woman","no","no","no","no","ADU"
"1250",2268.275,2269.755,"7220.eaf","M-F13-C01",22,"(18,24]","woman","no","no","no","no","ADU"
"1251",2269.346,2272.964,"7220.eaf","M-F13-C01",22,"(18,24]","woman","no","no","no","no","ADU"
"1252",2270.54,2273.04,"7220.eaf","M-F13-C01",22,"(18,24]","woman","no","no","no","no","ADU"
"1253",2273.433,2275.064,"7220.eaf","M-F13-C01",22,"(18,24]","woman","no","no","no","no","ADU"
"1254",2275.714,2276.275,"7220.eaf","M-F13-C01",22,"(18,24]","woman","no","no","no","no","ADU"
"1255",2282.807,2284.806,"7220.eaf","M-F13-C01",22,"(18,24]","woman","no","no","no","no","ADU"
"1256",2286.083,2287.971,"7220.eaf","M-F13-C01",22,"(18,24]","woman","no","no","no","no","ADU"
"1257",2287.306,2288.668,"7220.eaf","M-F13-C01",22,"(18,24]","girl","no","no","no","no","OTRCHI"
"1258",2289.376,2290.825,"7220.eaf","M-F13-C01",22,"(18,24]","woman","no","no","no","no","ADU"
"1259",2290.741,2291.091,"7220.eaf","M-F13-C01",22,"(18,24]","woman","no","no","no","no","ADU"
"1260",2291.344,2292.288,"7220.eaf","M-F13-C01",22,"(18,24]","woman","no","no","no","no","ADU"
"1261",2293.486,2294.521,"7220.eaf","M-F13-C01",22,"(18,24]","woman","no","no","no","no","ADU"
"1262",2295.2,2296.652,"7220.eaf","M-F13-C01",22,"(18,24]","woman","no","no","no","no","ADU"
"1263",2299.867,2300.642,"7220.eaf","M-F13-C01",22,"(18,24]","girl","no","no","no","no","OTRCHI"
"1264",2302.306,2302.693,"7220.eaf","M-F13-C01",22,"(18,24]","girl","no","no","no","no","OTRCHI"
"1265",2303.184,2304.398,"7220.eaf","M-F13-C01",22,"(18,24]","girl","no","no","no","no","OTRCHI"
"1266",2406.191,2407.055,"7220.eaf","M-F13-C01",22,"(18,24]","girl","no","no","no","no","OTRCHI"
"1267",2437.135,2437.99,"7220.eaf","M-F13-C01",22,"(18,24]","girl","no","no","no","no","OTRCHI"
"1268",2443.307,2446.56,"7220.eaf","M-F13-C01",22,"(18,24]","girl","no","no","no","no","OTRCHI"
"1269",2454.554,2459.332,"7220.eaf","M-F13-C01",22,"(18,24]","girl","no","no","no","no","OTRCHI"
"1270",2460.099,2461.253,"7220.eaf","M-F13-C01",22,"(18,24]","girl","no","no","no","no","OTRCHI"
"1271",2462.358,2465.709,"7220.eaf","M-F13-C01",22,"(18,24]","girl","no","no","no","no","OTRCHI"
"1272",2473.224,2473.819,"7220.eaf","M-F13-C01",22,"(18,24]","woman","no","no","no","no","ADU"
"1273",2474.353,2478.326,"7220.eaf","M-F13-C01",22,"(18,24]","girl","no","no","no","no","OTRCHI"
"1274",2481.898,2483.368,"7220.eaf","M-F13-C01",22,"(18,24]","girl","no","no","no","no","OTRCHI"
"1275",2484.113,2488.461,"7220.eaf","M-F13-C01",22,"(18,24]","girl","no","no","no","no","OTRCHI"
"1276",2489.215,2491.738,"7220.eaf","M-F13-C01",22,"(18,24]","girl","no","no","no","no","OTRCHI"
"1277",2493.666,2496.833,"7220.eaf","M-F13-C01",22,"(18,24]","girl","no","no","no","no","OTRCHI"
"1278",2496.958,2497.292,"7220.eaf","M-F13-C01",22,"(18,24]","girl","no","no","no","no","OTRCHI"
"1279",2497.75,2499.333,"7220.eaf","M-F13-C01",22,"(18,24]","girl","no","no","no","no","OTRCHI"
"1280",2499.573,2503.258,"7220.eaf","M-F13-C01",22,"(18,24]","girl","no","no","no","no","OTRCHI"
"1281",2504.019,2504.306,"7220.eaf","M-F13-C01",22,"(18,24]","girl","no","no","no","no","OTRCHI"
"1282",2505.483,2507.416,"7220.eaf","M-F13-C01",22,"(18,24]","girl","no","no","no","no","OTRCHI"
"1283",2508.456,2510.666,"7220.eaf","M-F13-C01",22,"(18,24]","girl","no","no","no","no","OTRCHI"
"1284",2510.753,2511.103,"7220.eaf","M-F13-C01",22,"(18,24]","girl","no","no","no","no","OTRCHI"
"1285",2511.57,2511.994,"7220.eaf","M-F13-C01",22,"(18,24]","girl","no","no","no","no","OTRCHI"
"1286",2512.16,2514.716,"7220.eaf","M-F13-C01",22,"(18,24]","girl","no","no","no","no","OTRCHI"
"1287",2514.896,2515.08,"7220.eaf","M-F13-C01",22,"(18,24]","girl","no","no","no","no","OTRCHI"
"1288",2516.126,2518.149,"7220.eaf","M-F13-C01",22,"(18,24]","girl","no","no","no","no","OTRCHI"
"1289",2518.284,2518.567,"7220.eaf","M-F13-C01",22,"(18,24]","girl","no","no","no","no","OTRCHI"
"1290",2522.76,2523.425,"7220.eaf","M-F13-C01",22,"(18,24]","girl","no","no","no","no","OTRCHI"
"1291",2525.583,2527.835,"7220.eaf","M-F13-C01",22,"(18,24]","girl","no","no","no","no","OTRCHI"
"1292",2528.506,2529.969,"7220.eaf","M-F13-C01",22,"(18,24]","girl","no","no","no","no","OTRCHI"
"1293",2530.283,2531.325,"7220.eaf","M-F13-C01",22,"(18,24]","girl","no","no","no","no","OTRCHI"
"1294",2539.892,2543.463,"7220.eaf","M-F13-C01",22,"(18,24]","woman","no","no","no","no","ADU"
"1295",2548.485,2549.685,"7220.eaf","M-F13-C01",22,"(18,24]","woman","no","no","no","no","ADU"
"1296",2550.581,2551.72,"7220.eaf","M-F13-C01",22,"(18,24]","woman","no","no","no","no","ADU"
"1297",2551.117,2551.446,"7220.eaf","M-F13-C01",22,"(18,24]","woman","no","no","no","no","ADU"
"1298",2557.266,2558.492,"7220.eaf","M-F13-C01",22,"(18,24]","woman","no","no","no","no","ADU"
"1299",2565.038,2565.423,"7220.eaf","M-F13-C01",22,"(18,24]","girl","no","no","no","no","OTRCHI"
"1300",2573.859,2574.751,"7220.eaf","M-F13-C01",22,"(18,24]","girl","no","no","no","no","OTRCHI"
"1301",2576.275,2577.575,"7220.eaf","M-F13-C01",22,"(18,24]","girl","no","no","no","no","OTRCHI"
"1302",2579.199,2582.678,"7220.eaf","M-F13-C01",22,"(18,24]","girl","no","no","no","no","OTRCHI"
"1303",2583.689,2585.303,"7220.eaf","M-F13-C01",22,"(18,24]","girl","no","no","no","no","OTRCHI"
"1304",2586.607,2587.698,"7220.eaf","M-F13-C01",22,"(18,24]","girl","no","no","no","no","OTRCHI"
"1305",2589.778,2590.813,"7220.eaf","M-F13-C01",22,"(18,24]","girl","no","no","no","no","OTRCHI"
